source.ip,destination.ip,destination.port
192.168.5.170,199.232.69.194,80
192.168.5.170,104.244.42.65,53
192.168.3.31,10.0.0.17,22
192.168.3.246,172.217.160.78,25
192.168.1.194,199.232.69.194,53
192.168.4.73,199.232.69.194,21
192.168.4.73,151.101.1.69,80
192.168.2.51,23.185.0.2,80
192.168.1.194,10.0.0.27,22
192.168.2.153,151.101.193.69,3306
192.168.3.246,142.250.190.46,443
192.168.4.73,10.0.0.1,22
192.168.4.115,23.185.0.2,80
192.168.2.224,10.0.1.126,3306
192.168.3.68,10.0.0.25,22
192.168.5.229,13.107.42.14,53
192.168.2.51,151.101.193.69,25
192.168.5.82,172.217.160.78,80
192.168.2.110,10.0.1.209,3306
192.168.4.238,142.250.190.46,53
192.168.4.88,10.0.0.32,3389
192.168.1.194,10.0.0.27,22
192.168.4.115,199.232.69.194,53
192.168.4.238,172.217.160.78,53
192.168.4.88,104.244.42.65,123
192.168.5.82,10.0.0.17,1433
192.168.1.114,23.185.0.2,53
192.168.1.194,10.0.0.149,22
192.168.2.137,10.0.1.195,3306
192.168.3.246,10.0.0.27,25
192.168.4.73,10.0.0.245,22
192.168.5.170,142.250.190.46,25
192.168.4.88,151.101.1.69,443
192.168.3.68,199.232.69.194,80
192.168.2.105,10.0.1.231,3306
192.168.1.194,172.217.160.78,80
192.168.1.218,10.0.0.27,22
192.168.2.112,104.244.42.65,80
192.168.2.110,151.101.1.69,443
192.168.1.218,31.13.72.36,80
192.168.1.111,10.0.0.27,3389
192.168.4.88,10.0.0.119,3389
192.168.4.88,23.185.0.2,53
192.168.4.238,10.0.0.27,22
192.168.2.146,10.0.0.27,161
192.168.1.111,10.0.0.151,22
192.168.2.146,10.0.0.119,3389
192.168.3.68,13.107.42.14,80
192.168.2.51,10.0.0.27,3389
192.168.4.238,10.0.0.32,3306
192.168.2.37,10.0.1.77,3306
192.168.5.229,142.250.190.46,443
192.168.3.246,104.244.42.65,80
192.168.2.51,10.0.0.149,22
192.168.3.68,151.101.193.69,80
192.168.5.252,104.244.42.65,53
192.168.2.179,10.0.1.226,3306
192.168.4.238,10.0.0.27,22
192.168.4.115,31.13.72.36,53
192.168.4.115,23.185.0.2,443
192.168.2.110,31.13.72.36,80
192.168.3.246,23.185.0.2,80
192.168.2.201,10.0.1.148,3306
192.168.1.218,10.0.0.32,3389
192.168.4.115,10.0.0.1,22
192.168.2.146,151.101.1.69,53
192.168.4.73,151.101.1.69,80
192.168.4.115,10.0.0.245,3389
192.168.5.229,52.94.236.248,25
192.168.4.88,52.94.236.248,161
192.168.2.112,13.107.42.14,53
192.168.5.82,172.217.160.78,80
192.168.2.51,13.107.42.14,53
192.168.5.229,10.0.0.32,3389
192.168.2.146,10.0.0.119,22
192.168.2.146,52.94.236.248,80
192.168.2.112,10.0.0.119,3389
192.168.2.112,10.0.0.32,3389
192.168.1.111,142.250.190.46,53
192.168.2.99,10.0.1.39,3306
192.168.5.82,23.185.0.2,80
192.168.1.114,10.0.0.17,22
192.168.2.146,151.101.1.69,443
192.168.3.68,10.0.0.1,22
192.168.1.111,10.0.0.27,22
192.168.5.252,23.185.0.2,53
192.168.3.31,10.0.0.25,3389
192.168.1.194,151.101.1.69,21
192.168.3.246,10.0.0.1,22
192.168.1.218,151.101.193.69,21
192.168.5.82,172.217.160.78,80
192.168.2.153,10.0.0.25,22
192.168.5.229,31.13.72.36,443
192.168.2.217,10.0.1.201,3306
192.168.3.68,104.244.42.65,3389
192.168.4.115,31.13.72.36,443
192.168.2.153,199.232.69.194,53
192.168.4.88,151.101.1.69,53
192.168.2.51,10.0.0.245,443
192.168.4.73,31.13.72.36,123
192.168.1.114,10.0.0.27,22
192.168.4.238,151.101.1.69,53
192.168.4.238,10.0.0.32,22
192.168.2.112,151.101.1.69,443
192.168.2.104,10.0.1.6,3306
192.168.4.115,10.0.0.245,80
192.168.4.88,10.0.0.17,3389
192.168.1.194,10.0.0.27,3389
192.168.2.51,10.0.0.1,22
192.168.5.82,151.101.193.69,443
192.168.5.82,10.0.0.17,3389
192.168.1.114,10.0.0.32,22
192.168.2.112,142.250.190.46,53
192.168.1.218,10.0.0.245,3389
192.168.2.146,10.0.0.151,22
192.168.2.3,10.0.1.234,3306
192.168.2.51,142.250.190.46,80
192.168.5.82,10.0.0.245,443
192.168.4.115,172.217.160.78,53
192.168.2.110,10.0.0.1,3389
192.168.2.51,199.232.69.194,80
192.168.2.110,142.250.190.46,80
192.168.4.115,10.0.0.27,3389
192.168.2.51,10.0.0.17,22
192.168.3.31,31.13.72.36,25
192.168.2.110,10.0.0.245,22
192.168.3.31,10.0.0.17,3389
192.168.2.65,10.0.1.233,3306
192.168.3.246,10.0.0.245,3389
192.168.2.51,151.101.1.69,53
192.168.2.110,23.185.0.2,53
192.168.1.218,10.0.0.119,22
192.168.1.114,23.185.0.2,443
192.168.5.170,199.232.69.194,80
192.168.2.110,10.0.0.27,22
192.168.1.194,10.0.0.245,3389
192.168.2.112,151.101.193.69,443
192.168.5.82,10.0.0.27,3389
192.168.5.229,172.217.160.78,53
192.168.5.229,142.250.190.46,443
192.168.2.51,172.217.160.78,80
192.168.1.218,31.13.72.36,443
192.168.4.238,10.0.0.245,3389
192.168.3.68,10.0.0.151,3389
192.168.2.113,10.0.1.202,3306
192.168.1.114,10.0.0.32,22
192.168.2.244,10.0.1.196,3306
192.168.2.51,151.101.193.69,443
192.168.3.246,10.0.0.151,3389
192.168.4.115,23.185.0.2,80
192.168.2.51,151.101.193.69,80
192.168.3.246,52.94.236.248,443
192.168.3.31,13.107.42.14,161
192.168.3.31,13.107.42.14,53
192.168.2.12,10.0.1.116,3306
192.168.5.252,151.101.193.69,443
192.168.2.51,23.185.0.2,80
192.168.5.229,10.0.0.27,3389
192.168.3.31,23.185.0.2,161
192.168.4.88,10.0.0.27,3389
192.168.2.51,10.0.0.27,22
192.168.4.238,172.217.160.78,80
192.168.1.194,10.0.0.151,3389
192.168.5.82,31.13.72.36,53
192.168.3.31,10.0.0.27,22
192.168.5.229,10.0.0.25,3389
192.168.4.238,13.107.42.14,80
192.168.2.146,10.0.0.245,3389
192.168.4.73,10.0.0.149,22
192.168.2.34,10.0.1.199,3306
192.168.4.115,142.250.190.46,53
192.168.2.86,10.0.1.234,3306
192.168.2.146,10.0.0.27,22
192.168.5.170,172.217.160.78,443
192.168.3.246,10.0.0.27,3389
192.168.2.146,10.0.0.1,25
192.168.2.197,10.0.1.92,3306
192.168.1.218,142.250.190.46,443
192.168.3.68,199.232.69.194,80
192.168.4.73,10.0.0.32,3389
192.168.4.73,104.244.42.65,53
192.168.1.194,13.107.42.14,80
192.168.4.115,10.0.0.32,22
192.168.1.218,104.244.42.65,53
192.168.3.246,23.185.0.2,80
192.168.5.229,31.13.72.36,443
192.168.2.55,10.0.1.140,3306
192.168.2.153,31.13.72.36,53
192.168.1.194,13.107.42.14,80
192.168.5.252,142.250.190.46,80
192.168.2.51,10.0.0.149,3389
192.168.5.252,52.94.236.248,443
192.168.3.31,199.232.69.194,80
192.168.2.112,10.0.0.151,22
192.168.3.31,10.0.0.119,123
192.168.5.252,31.13.72.36,80
192.168.2.110,151.101.1.69,53
192.168.2.183,10.0.1.126,3306
192.168.3.246,172.217.160.78,53
192.168.2.207,10.0.1.75,3306
192.168.2.212,10.0.1.135,3306
192.168.1.194,104.244.42.65,443
192.168.4.88,151.101.193.69,443
192.168.5.170,172.217.160.78,443
192.168.4.115,13.107.42.14,53
192.168.1.218,10.0.0.32,3389
192.168.4.73,52.94.236.248,80
192.168.1.218,52.94.236.248,80
192.168.3.68,23.185.0.2,80
192.168.2.246,10.0.1.65,3306
192.168.4.73,10.0.0.151,3389
192.168.2.153,31.13.72.36,443
192.168.1.111,13.107.42.14,53
192.168.5.82,52.94.236.248,80
192.168.2.201,10.0.1.66,3306
192.168.2.55,10.0.1.180,3306
192.168.4.73,199.232.69.194,53
192.168.2.112,142.250.190.46,443
192.168.1.111,199.232.69.194,80
192.168.1.218,52.94.236.248,53
192.168.3.31,13.107.42.14,80
192.168.2.153,104.244.42.65,80
192.168.4.73,199.232.69.194,80
192.168.2.146,172.217.160.78,53
192.168.2.146,10.0.0.32,3389
192.168.5.229,13.107.42.14,80
192.168.5.82,199.232.69.194,443
192.168.4.238,199.232.69.194,53
192.168.5.229,13.107.42.14,53
192.168.4.73,13.107.42.14,21
192.168.4.88,10.0.0.149,3389
192.168.1.111,151.101.193.69,53
192.168.1.194,13.107.42.14,80
192.168.2.153,10.0.0.119,3389
192.168.2.178,10.0.1.10,3306
192.168.2.153,151.101.1.69,80
192.168.3.68,151.101.1.69,80
192.168.4.115,151.101.193.69,443
192.168.4.115,23.185.0.2,443
192.168.5.229,10.0.0.245,25
192.168.2.112,104.244.42.65,443
192.168.2.112,10.0.0.245,3389
192.168.5.82,10.0.0.119,3389
192.168.2.112,31.13.72.36,80
192.168.1.114,31.13.72.36,53
192.168.2.153,172.217.160.78,80
192.168.3.68,10.0.0.149,3389
192.168.5.252,10.0.0.245,3389
192.168.3.68,10.0.0.151,22
192.168.5.229,10.0.0.119,22
192.168.5.252,10.0.0.151,3389
192.168.5.82,31.13.72.36,53
192.168.5.252,10.0.0.27,80
192.168.4.115,10.0.0.245,22
192.168.2.80,10.0.1.221,3306
192.168.2.153,10.0.0.149,21
192.168.2.51,10.0.0.27,443
192.168.1.114,142.250.190.46,53
192.168.2.88,10.0.1.106,3306
192.168.2.94,10.0.1.199,3306
192.168.2.110,10.0.0.245,1433
192.168.2.110,10.0.0.1,3389
192.168.4.115,31.13.72.36,80
192.168.3.31,151.101.193.69,3389
192.168.2.146,172.217.160.78,443
192.168.5.229,31.13.72.36,443
192.168.2.146,23.185.0.2,80
192.168.5.170,10.0.0.17,22
192.168.1.194,10.0.0.32,3389
192.168.2.222,10.0.1.244,3306
192.168.4.88,10.0.0.27,3389
192.168.5.252,23.185.0.2,53
192.168.2.112,10.0.0.245,3389
192.168.2.51,23.185.0.2,80
192.168.2.206,10.0.1.142,3306
192.168.2.51,151.101.1.69,53
192.168.4.238,10.0.0.27,80
192.168.2.226,10.0.1.75,3306
192.168.2.110,13.107.42.14,80
192.168.3.246,10.0.0.245,22
192.168.5.170,31.13.72.36,25
192.168.4.73,10.0.0.1,3389
192.168.2.110,10.0.0.17,22
192.168.5.229,10.0.0.119,22
192.168.2.222,10.0.1.148,3306
192.168.2.153,10.0.0.27,22
192.168.3.31,151.101.193.69,443
192.168.5.229,10.0.0.1,21
192.168.4.73,172.217.160.78,443
192.168.2.110,10.0.0.27,3389
192.168.2.146,23.185.0.2,443
192.168.4.88,10.0.0.25,3389
192.168.1.114,10.0.0.119,3389
192.168.2.153,52.94.236.248,53
192.168.2.146,199.232.69.194,443
192.168.5.252,199.232.69.194,53
192.168.4.73,151.101.193.69,1433
192.168.5.82,142.250.190.46,53
192.168.4.238,10.0.0.119,3389
192.168.2.51,10.0.0.27,3389
192.168.2.2,10.0.1.30,3306
192.168.4.73,10.0.0.1,21
192.168.2.202,10.0.1.164,3306
192.168.3.68,52.94.236.248,53
192.168.1.114,151.101.1.69,53
192.168.2.146,13.107.42.14,53
192.168.2.125,10.0.1.116,3306
192.168.2.112,104.244.42.65,443
192.168.2.112,199.232.69.194,443
192.168.4.115,52.94.236.248,80
192.168.3.246,172.217.160.78,53
192.168.2.112,10.0.0.25,3389
192.168.3.246,151.101.1.69,53
192.168.2.110,10.0.0.25,3389
192.168.4.73,23.185.0.2,443
192.168.2.112,10.0.0.27,22
192.168.2.146,10.0.0.17,23
192.168.5.229,142.250.190.46,22
192.168.2.110,199.232.69.194,80
192.168.5.170,13.107.42.14,443
192.168.1.111,23.185.0.2,80
192.168.4.115,10.0.0.245,22
192.168.2.222,10.0.1.5,3306
192.168.4.115,10.0.0.119,21
192.168.3.68,142.250.190.46,80
192.168.4.88,10.0.0.17,3389
192.168.2.140,10.0.1.10,3306
192.168.5.229,23.185.0.2,53
192.168.3.246,151.101.1.69,80
192.168.3.246,13.107.42.14,80
192.168.2.142,10.0.1.254,3306
192.168.2.248,10.0.1.8,3306
192.168.4.238,104.244.42.65,80
192.168.2.110,13.107.42.14,443
192.168.3.68,151.101.1.69,53
192.168.4.88,151.101.1.69,53
192.168.2.112,10.0.0.27,3389
192.168.2.222,10.0.1.129,3306
192.168.4.73,10.0.0.27,3389
192.168.5.229,13.107.42.14,443
192.168.2.30,10.0.1.177,3306
192.168.5.82,10.0.0.245,123
192.168.2.146,151.101.193.69,53
192.168.2.110,10.0.0.25,22
192.168.2.205,10.0.1.243,3306
192.168.3.246,10.0.0.32,3389
192.168.3.31,199.232.69.194,80
192.168.2.112,172.217.160.78,53
192.168.5.229,151.101.1.69,80
192.168.2.153,142.250.190.46,443
192.168.1.218,10.0.0.25,25
192.168.2.153,31.13.72.36,80
192.168.2.112,10.0.0.27,3389
192.168.1.194,151.101.1.69,443
192.168.5.82,13.107.42.14,443
192.168.4.238,23.185.0.2,80
192.168.1.114,142.250.190.46,443
192.168.5.252,151.101.193.69,21
192.168.1.194,10.0.0.1,3389
192.168.5.229,10.0.0.149,22
192.168.2.204,10.0.1.227,3306
192.168.5.252,52.94.236.248,80
192.168.5.170,10.0.0.27,22
192.168.1.218,151.101.1.69,80
192.168.4.88,10.0.0.25,123
192.168.3.31,10.0.0.17,3389
192.168.3.246,10.0.0.27,22
192.168.1.114,199.232.69.194,443
192.168.2.153,52.94.236.248,21
192.168.2.110,10.0.0.17,3389
192.168.2.152,10.0.1.140,3306
192.168.2.112,10.0.0.32,3389
192.168.3.246,10.0.0.245,3389
192.168.4.115,10.0.0.1,22
192.168.1.218,10.0.0.25,3389
192.168.2.146,142.250.190.46,443
192.168.2.153,23.185.0.2,443
192.168.5.229,52.94.236.248,443
192.168.4.73,104.244.42.65,80
192.168.2.110,10.0.0.149,1433
192.168.5.82,199.232.69.194,80
192.168.3.31,10.0.0.245,443
192.168.2.109,10.0.1.174,3306
192.168.4.238,199.232.69.194,80
192.168.5.252,10.0.0.245,3389
192.168.2.19,10.0.1.157,3306
192.168.1.218,13.107.42.14,80
192.168.2.153,10.0.0.245,22
192.168.3.68,104.244.42.65,443
192.168.4.115,10.0.0.1,22
192.168.1.218,13.107.42.14,53
192.168.2.153,10.0.0.1,3389
192.168.3.68,10.0.0.151,22
192.168.2.51,199.232.69.194,53
192.168.3.68,199.232.69.194,443
192.168.2.110,23.185.0.2,80
192.168.2.153,142.250.190.46,80
192.168.2.51,172.217.160.78,53
192.168.2.30,10.0.1.212,3306
192.168.2.153,52.94.236.248,443
192.168.2.210,10.0.1.210,3306
192.168.4.238,13.107.42.14,3389
192.168.2.153,23.185.0.2,80
192.168.2.146,10.0.0.149,22
192.168.3.31,151.101.1.69,53
192.168.5.229,10.0.0.245,21
192.168.1.218,172.217.160.78,80
192.168.1.114,104.244.42.65,53
192.168.4.88,13.107.42.14,21
192.168.5.252,52.94.236.248,443
192.168.4.115,10.0.0.245,22
192.168.2.146,23.185.0.2,53
192.168.1.111,199.232.69.194,53
192.168.2.112,151.101.1.69,3306
192.168.2.58,10.0.1.97,3306
192.168.1.111,10.0.0.119,22
192.168.2.97,10.0.1.154,3306
192.168.1.111,23.185.0.2,443
192.168.3.246,199.232.69.194,53
192.168.5.229,10.0.0.151,22
192.168.3.246,172.217.160.78,53
192.168.5.252,10.0.0.149,3389
192.168.2.112,104.244.42.65,53
192.168.4.115,13.107.42.14,443
192.168.2.146,151.101.193.69,443
192.168.5.229,13.107.42.14,53
192.168.4.238,142.250.190.46,80
192.168.4.73,10.0.0.149,53
192.168.3.31,10.0.0.27,123
192.168.4.73,10.0.0.17,3389
192.168.1.218,31.13.72.36,80
192.168.2.218,10.0.1.53,3306
192.168.2.146,199.232.69.194,80
192.168.1.114,10.0.0.27,3389
192.168.4.88,10.0.0.25,3389
192.168.2.153,151.101.193.69,80
192.168.2.99,10.0.1.229,3306
192.168.1.194,23.185.0.2,443
192.168.2.51,31.13.72.36,443
192.168.2.1,10.0.1.56,3306
192.168.5.170,23.185.0.2,80
192.168.5.229,10.0.0.149,3389
192.168.1.218,151.101.1.69,443
192.168.2.244,10.0.1.160,3306
192.168.4.88,151.101.193.69,53
192.168.3.246,10.0.0.32,22
192.168.1.194,23.185.0.2,443
192.168.3.68,10.0.0.151,3389
192.168.5.82,10.0.0.25,22
192.168.2.136,10.0.1.104,3306
192.168.2.110,104.244.42.65,53
192.168.1.194,151.101.193.69,443
192.168.2.110,10.0.0.17,3389
192.168.3.68,10.0.0.1,22
192.168.4.238,172.217.160.78,443
192.168.2.28,10.0.1.35,3306
192.168.1.194,104.244.42.65,443
192.168.3.68,10.0.0.17,3389
192.168.4.238,52.94.236.248,443
192.168.5.170,10.0.0.32,3389
192.168.5.82,142.250.190.46,53
192.168.2.146,10.0.0.25,22
192.168.2.140,10.0.1.18,3306
192.168.5.82,151.101.193.69,443
192.168.2.64,10.0.1.129,3306
192.168.2.51,23.185.0.2,443
192.168.1.114,172.217.160.78,80
192.168.5.170,13.107.42.14,80
192.168.2.135,10.0.1.182,3306
192.168.2.146,10.0.0.149,3389
192.168.1.218,10.0.0.245,22
192.168.1.218,199.232.69.194,53
192.168.4.73,10.0.0.151,22
192.168.1.111,151.101.193.69,53
192.168.1.194,104.244.42.65,80
192.168.3.246,52.94.236.248,443
192.168.2.51,10.0.0.149,3389
192.168.1.114,10.0.0.119,161
192.168.2.153,52.94.236.248,80
192.168.2.104,10.0.1.199,3306
192.168.5.252,10.0.0.119,22
192.168.5.229,10.0.0.17,22
192.168.5.229,10.0.0.17,161
192.168.4.238,10.0.0.1,22
192.168.1.218,23.185.0.2,22
192.168.2.112,23.185.0.2,443
192.168.2.110,23.185.0.2,80
192.168.4.73,10.0.0.17,22
192.168.2.110,13.107.42.14,80
192.168.5.252,142.250.190.46,80
192.168.2.112,172.217.160.78,53
192.168.1.114,10.0.0.119,22
192.168.1.111,104.244.42.65,53
192.168.2.51,10.0.0.1,3389
192.168.4.88,151.101.193.69,443
192.168.2.26,10.0.1.30,3306
192.168.1.114,13.107.42.14,80
192.168.5.170,151.101.193.69,3306
192.168.2.90,10.0.1.111,3306
192.168.5.229,151.101.1.69,443
192.168.2.51,23.185.0.2,443
192.168.1.114,10.0.0.119,3389
192.168.5.252,199.232.69.194,53
192.168.5.229,10.0.0.27,3389
192.168.2.110,10.0.0.151,3389
192.168.2.51,23.185.0.2,80
192.168.2.146,10.0.0.149,123
192.168.5.229,13.107.42.14,53
192.168.2.153,10.0.0.32,80
192.168.2.112,199.232.69.194,80
192.168.2.198,10.0.1.105,3306
192.168.4.73,172.217.160.78,53
192.168.3.246,10.0.0.17,22
192.168.1.194,151.101.193.69,80
192.168.5.229,142.250.190.46,53
192.168.2.153,151.101.193.69,53
192.168.2.24,10.0.1.4,3306
192.168.1.111,10.0.0.1,22
192.168.4.115,10.0.0.151,22
192.168.2.28,10.0.1.32,3306
192.168.1.218,23.185.0.2,53
192.168.1.114,151.101.1.69,53
192.168.1.218,151.101.1.69,80
192.168.2.133,10.0.1.234,3306
192.168.5.252,142.250.190.46,3306
192.168.2.187,10.0.1.212,3306
192.168.2.51,23.185.0.2,443
192.168.1.194,142.250.190.46,53
192.168.5.252,172.217.160.78,443
192.168.2.153,10.0.0.17,123
192.168.2.112,10.0.0.149,3389
192.168.2.144,10.0.1.20,3306
192.168.2.110,104.244.42.65,443
192.168.3.31,10.0.0.119,123
192.168.5.170,10.0.0.1,22
192.168.5.252,172.217.160.78,53
192.168.4.115,10.0.0.1,3389
192.168.2.165,10.0.1.8,3306
192.168.3.68,52.94.236.248,53
192.168.2.110,10.0.0.25,22
192.168.2.112,142.250.190.46,1433
192.168.5.82,10.0.0.17,22
192.168.3.31,10.0.0.149,22
192.168.4.238,10.0.0.17,23
192.168.5.82,10.0.0.25,53
192.168.2.110,13.107.42.14,443
192.168.4.73,10.0.0.17,3389
192.168.3.246,142.250.190.46,1433
192.168.5.82,10.0.0.17,3389
192.168.4.115,104.244.42.65,80
192.168.1.111,151.101.1.69,53
192.168.3.31,151.101.1.69,53
192.168.4.115,199.232.69.194,53
192.168.5.252,151.101.193.69,3389
192.168.5.82,10.0.0.17,123
192.168.4.88,10.0.0.245,22
192.168.2.198,10.0.1.80,3306
192.168.4.238,10.0.0.27,22
192.168.2.153,10.0.0.27,22
192.168.4.238,13.107.42.14,443
192.168.2.110,10.0.0.27,22
192.168.3.246,142.250.190.46,443
192.168.1.218,10.0.0.25,22
192.168.2.149,10.0.1.238,3306
192.168.2.11,10.0.1.124,3306
192.168.2.114,10.0.1.249,3306
192.168.1.194,151.101.193.69,80
192.168.5.170,142.250.190.46,80
192.168.5.229,23.185.0.2,53
192.168.2.112,172.217.160.78,53
192.168.2.50,10.0.1.207,3306
192.168.1.218,52.94.236.248,80
192.168.4.115,172.217.160.78,443
192.168.4.115,151.101.193.69,443
192.168.4.238,172.217.160.78,3389
192.168.4.238,199.232.69.194,53
192.168.4.88,104.244.42.65,80
192.168.4.73,10.0.0.149,22
192.168.4.238,10.0.0.27,3389
192.168.2.170,10.0.1.201,3306
192.168.2.146,10.0.0.32,3389
192.168.2.51,10.0.0.245,22
192.168.5.170,31.13.72.36,53
192.168.3.31,142.250.190.46,443
192.168.5.229,10.0.0.245,22
192.168.5.229,172.217.160.78,443
192.168.2.110,10.0.1.47,3306
192.168.2.40,10.0.1.133,3306
192.168.2.146,10.0.0.149,443
192.168.1.111,142.250.190.46,443
192.168.2.153,52.94.236.248,443
192.168.3.68,10.0.0.17,22
192.168.3.246,10.0.0.119,22
192.168.3.246,142.250.190.46,80
192.168.2.51,10.0.0.149,25
192.168.4.88,199.232.69.194,443
192.168.4.115,172.217.160.78,443
192.168.2.112,10.0.0.245,22
192.168.1.111,10.0.0.27,22
192.168.5.82,10.0.0.245,3389
192.168.5.82,151.101.1.69,80
192.168.4.238,10.0.0.119,3389
192.168.4.238,10.0.0.1,22
192.168.2.7,10.0.1.129,3306
192.168.1.114,31.13.72.36,53
192.168.1.218,13.107.42.14,443
192.168.2.112,151.101.1.69,53
192.168.2.110,10.0.0.149,22
192.168.2.146,10.0.0.1,22
192.168.1.218,13.107.42.14,443
192.168.2.110,104.244.42.65,53
192.168.5.170,104.244.42.65,161
192.168.4.73,10.0.0.245,3389
192.168.3.68,151.101.1.69,3389
192.168.1.114,10.0.0.149,22
192.168.2.15,10.0.1.118,3306
192.168.2.112,151.101.1.69,80
192.168.5.170,10.0.0.1,53
192.168.2.6,10.0.1.6,3306
192.168.1.114,10.0.0.149,3389
192.168.4.88,10.0.0.245,22
192.168.1.218,104.244.42.65,23
192.168.2.113,10.0.1.75,3306
192.168.4.115,23.185.0.2,443
192.168.3.68,104.244.42.65,3389
192.168.4.238,10.0.0.27,22
192.168.2.80,10.0.1.20,3306
192.168.1.111,10.0.0.17,22
192.168.1.194,104.244.42.65,443
192.168.3.68,10.0.0.27,22
192.168.4.115,10.0.0.25,3389
192.168.2.153,10.0.0.119,22
192.168.2.155,10.0.1.100,3306
192.168.2.153,52.94.236.248,443
192.168.1.218,13.107.42.14,443
192.168.2.110,23.185.0.2,80
192.168.1.111,10.0.0.149,22
192.168.5.229,151.101.1.69,53
192.168.4.115,23.185.0.2,53
192.168.5.170,142.250.190.46,80
192.168.1.114,10.0.0.151,3389
192.168.5.252,10.0.0.245,22
192.168.1.111,142.250.190.46,80
192.168.1.218,10.0.0.27,22
192.168.4.73,10.0.0.32,443
192.168.2.110,104.244.42.65,53
192.168.2.24,10.0.1.154,3306
192.168.4.88,31.13.72.36,80
192.168.4.88,151.101.1.69,80
192.168.4.88,10.0.0.1,3389
192.168.1.218,10.0.0.1,3389
192.168.4.115,172.217.160.78,80
192.168.1.194,172.217.160.78,53
192.168.3.68,151.101.193.69,80
192.168.2.153,151.101.193.69,443
192.168.3.246,142.250.190.46,80
192.168.4.73,13.107.42.14,80
192.168.1.194,13.107.42.14,53
192.168.2.110,151.101.1.69,443
192.168.4.88,10.0.0.27,22
192.168.2.117,10.0.1.254,3306
192.168.1.111,31.13.72.36,53
192.168.4.73,142.250.190.46,80
192.168.4.88,23.185.0.2,53
192.168.1.114,10.0.0.119,22
192.168.4.238,10.0.0.1,22
192.168.2.110,172.217.160.78,443
192.168.2.125,10.0.1.28,3306
192.168.3.31,151.101.193.69,53
192.168.4.115,10.0.0.119,443
192.168.5.252,10.0.0.149,22
192.168.3.31,142.250.190.46,53
192.168.2.51,172.217.160.78,443
192.168.1.111,142.250.190.46,25
192.168.5.82,10.0.0.32,3389
192.168.2.51,151.101.1.69,443
192.168.5.82,10.0.0.27,3389
192.168.2.51,199.232.69.194,80
192.168.2.51,151.101.1.69,443
192.168.1.218,151.101.193.69,80
192.168.2.153,23.185.0.2,443
192.168.1.111,10.0.0.27,80
192.168.3.246,10.0.0.32,22
192.168.2.208,10.0.1.124,3306
192.168.3.68,151.101.193.69,53
192.168.5.82,10.0.0.149,23
192.168.1.218,52.94.236.248,443
192.168.1.114,31.13.72.36,443
192.168.4.238,10.0.0.119,3389
192.168.4.115,31.13.72.36,80
192.168.2.188,10.0.1.123,3306
192.168.2.153,172.217.160.78,443
192.168.2.94,10.0.1.121,3306
192.168.1.111,10.0.0.149,25
192.168.2.182,10.0.1.100,3306
192.168.5.229,52.94.236.248,53
192.168.1.194,151.101.193.69,53
192.168.3.31,10.0.0.149,22
192.168.1.114,10.0.0.32,22
192.168.2.110,10.0.0.17,23
192.168.2.154,10.0.1.94,3306
192.168.2.185,10.0.1.157,3306
192.168.2.3,10.0.1.110,3306
192.168.2.146,31.13.72.36,443
192.168.2.55,10.0.1.89,3306
192.168.4.238,10.0.0.245,123
192.168.1.114,10.0.0.27,3389
192.168.3.68,10.0.0.25,22
192.168.4.73,151.101.1.69,80
192.168.2.153,151.101.193.69,53
192.168.1.194,23.185.0.2,53
192.168.5.229,142.250.190.46,53
192.168.3.68,199.232.69.194,443
192.168.1.194,10.0.0.151,3389
192.168.2.46,10.0.1.112,3306
192.168.2.94,10.0.1.248,3306
192.168.2.112,31.13.72.36,123
192.168.1.194,151.101.1.69,443
192.168.2.146,104.244.42.65,443
192.168.1.114,151.101.1.69,80
192.168.2.51,151.101.1.69,53
192.168.2.153,10.0.0.149,22
192.168.4.88,10.0.0.119,22
192.168.2.218,10.0.1.86,3306
192.168.1.111,10.0.0.245,22
192.168.4.238,10.0.0.17,53
192.168.4.115,10.0.0.17,22
192.168.3.31,10.0.0.245,22
192.168.1.194,172.217.160.78,443
192.168.3.246,199.232.69.194,80
192.168.1.111,13.107.42.14,80
192.168.2.146,104.244.42.65,80
192.168.1.218,151.101.193.69,443
192.168.1.194,52.94.236.248,80
192.168.2.185,10.0.1.60,3306
192.168.2.110,10.0.0.151,22
192.168.4.73,10.0.0.17,22
192.168.3.68,31.13.72.36,443
192.168.3.246,23.185.0.2,443
192.168.2.225,10.0.1.172,3306
192.168.2.65,10.0.1.213,3306
192.168.2.112,52.94.236.248,161
192.168.2.51,142.250.190.46,80
192.168.3.246,10.0.0.25,3389
192.168.2.85,10.0.1.17,3306
192.168.1.111,10.0.0.17,22
192.168.2.175,10.0.1.134,3306
192.168.1.194,10.0.0.1,3389
192.168.3.68,10.0.0.149,22
192.168.2.146,10.0.0.149,3389
192.168.5.82,13.107.42.14,53
192.168.5.229,10.0.0.151,22
192.168.4.238,10.0.0.151,23
192.168.5.229,151.101.1.69,80
192.168.4.238,10.0.0.149,3389
192.168.3.68,142.250.190.46,443
192.168.2.51,199.232.69.194,22
192.168.2.225,10.0.1.30,3306
192.168.1.114,151.101.1.69,443
192.168.5.229,104.244.42.65,443
192.168.2.51,10.0.0.149,3389
192.168.1.218,10.0.0.17,3389
192.168.5.170,52.94.236.248,443
