timestamp,source.ip,host.collector,destination.port,destination.ip,observer.egress.zone,observer.ingress.zone,rule.name
2025-04-08T18:47:36Z,192.168.1.114,fw-collector-03,443,151.101.193.69,external,internal,allow-web-https
2025-04-08T18:49:13Z,192.168.2.110,fw-collector-02,1433,10.0.0.1,database,internal,allow-any-any
2025-04-08T18:50:30Z,192.168.4.115,fw-collector-01,123,31.13.72.36,external,database,allow-any-any
2025-04-08T18:53:42Z,192.168.1.111,fw-collector-03,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-08T18:55:30Z,192.168.5.82,fw-collector-02,80,31.13.72.36,external,internal,allow-web-http
2025-04-08T18:56:04Z,192.168.5.229,fw-collector-02,80,10.0.0.149,internal,application,allow-any-any
2025-04-08T18:56:25Z,192.168.4.88,fw-collector-03,53,104.244.42.65,external,internal,allow-dns
2025-04-08T18:57:49Z,192.168.3.246,fw-collector-03,80,13.107.42.14,external,internal,allow-web-http
2025-04-08T18:58:06Z,192.168.1.114,fw-collector-03,443,23.185.0.2,external,internal,allow-web-https
2025-04-08T18:59:20Z,192.168.1.111,fw-collector-01,53,142.250.190.46,external,internal,allow-dns
2025-04-08T18:59:25Z,192.168.5.170,fw-collector-03,80,31.13.72.36,external,internal,allow-web-http
2025-04-08T19:00:02Z,192.168.2.112,fw-collector-01,53,199.232.69.194,external,internal,allow-dns
2025-04-08T19:00:36Z,192.168.4.238,fw-collector-03,53,52.94.236.248,external,internal,allow-dns
2025-04-08T19:00:40Z,192.168.4.73,fw-collector-01,25,10.0.0.149,external,internal,allow-any-any
2025-04-08T19:02:07Z,192.168.2.111,fw-collector-01,3306,10.0.1.126,database,application,allow-database-access
2025-04-08T19:02:11Z,192.168.1.194,fw-collector-02,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-08T19:02:21Z,192.168.2.51,fw-collector-01,22,10.0.0.17,application,database,allow-any-any
2025-04-08T19:05:08Z,192.168.3.68,fw-collector-01,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-08T19:06:17Z,192.168.5.170,fw-collector-03,53,151.101.193.69,external,internal,allow-dns
2025-04-08T19:08:56Z,192.168.2.112,fw-collector-02,3306,10.0.1.191,database,application,allow-database-access
2025-04-08T19:09:32Z,192.168.2.112,fw-collector-03,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-08T19:10:09Z,192.168.1.114,fw-collector-03,23,151.101.1.69,internal,dmz,allow-any-any
2025-04-08T19:10:35Z,192.168.2.159,fw-collector-02,3306,10.0.1.143,database,application,allow-database-access
2025-04-08T19:14:38Z,192.168.2.45,fw-collector-01,3306,10.0.1.86,database,application,allow-database-access
2025-04-08T19:15:09Z,192.168.5.252,fw-collector-02,80,142.250.190.46,external,internal,allow-web-http
2025-04-08T19:15:42Z,192.168.4.115,fw-collector-01,53,172.217.160.78,external,internal,allow-dns
2025-04-08T19:16:11Z,192.168.3.68,fw-collector-01,80,151.101.193.69,external,internal,allow-web-http
2025-04-08T19:20:44Z,192.168.2.153,fw-collector-03,53,10.0.0.27,internal,external,allow-any-any
2025-04-08T19:21:49Z,192.168.2.112,fw-collector-01,53,104.244.42.65,dmz,application,allow-any-any
2025-04-08T19:22:15Z,192.168.1.111,fw-collector-03,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-08T19:25:14Z,192.168.3.31,fw-collector-01,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-08T19:26:51Z,192.168.2.204,fw-collector-01,3306,10.0.1.178,database,application,allow-database-access
2025-04-08T19:27:46Z,192.168.1.114,fw-collector-01,80,31.13.72.36,external,internal,allow-web-http
2025-04-08T19:29:24Z,192.168.5.170,fw-collector-03,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-08T19:30:26Z,192.168.2.146,fw-collector-02,443,104.244.42.65,external,internal,allow-web-https
2025-04-08T19:30:30Z,192.168.2.110,fw-collector-03,53,13.107.42.14,external,internal,allow-dns
2025-04-08T19:31:48Z,192.168.2.153,fw-collector-03,443,142.250.190.46,external,internal,allow-web-https
2025-04-08T19:32:09Z,192.168.2.143,fw-collector-01,3306,10.0.1.101,database,application,allow-database-access
2025-04-08T19:33:58Z,192.168.4.73,fw-collector-01,22,10.0.0.1,dmz,internal,allow-ssh
2025-04-08T19:35:21Z,192.168.2.206,fw-collector-02,3306,10.0.1.235,database,application,allow-database-access
2025-04-08T19:36:01Z,192.168.3.68,fw-collector-02,53,23.185.0.2,external,internal,allow-dns
2025-04-08T19:36:22Z,192.168.5.229,fw-collector-03,443,142.250.190.46,external,internal,allow-web-https
2025-04-08T19:38:03Z,192.168.5.252,fw-collector-02,53,151.101.1.69,database,application,allow-any-any
2025-04-08T19:38:59Z,192.168.5.170,fw-collector-02,80,172.217.160.78,external,internal,allow-web-http
2025-04-08T19:39:33Z,192.168.5.170,fw-collector-03,443,31.13.72.36,external,internal,allow-web-https
2025-04-08T19:39:56Z,192.168.2.110,fw-collector-01,443,31.13.72.36,external,internal,allow-web-https
2025-04-08T19:39:59Z,192.168.5.82,fw-collector-01,443,151.101.1.69,external,internal,allow-web-https
2025-04-08T19:41:20Z,192.168.5.170,fw-collector-02,22,151.101.193.69,application,database,allow-any-any
2025-04-08T19:45:48Z,192.168.2.112,fw-collector-02,53,151.101.1.69,external,internal,allow-dns
2025-04-08T19:46:02Z,192.168.2.254,fw-collector-01,3306,10.0.1.140,database,application,allow-database-access
2025-04-08T19:46:49Z,192.168.5.252,fw-collector-01,443,10.0.0.1,database,internal,allow-any-any
2025-04-08T19:47:59Z,192.168.5.229,fw-collector-03,53,52.94.236.248,external,internal,allow-dns
2025-04-08T19:48:12Z,192.168.3.246,fw-collector-02,22,10.0.0.1,dmz,internal,allow-ssh
2025-04-08T19:49:51Z,192.168.3.68,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T19:50:30Z,192.168.2.224,fw-collector-01,3306,10.0.1.73,database,application,allow-database-access
2025-04-08T19:50:48Z,192.168.2.112,fw-collector-03,22,10.0.0.151,dmz,internal,allow-ssh
2025-04-08T19:51:31Z,192.168.2.211,fw-collector-03,3306,10.0.1.117,database,application,allow-database-access
2025-04-08T19:51:59Z,192.168.2.146,fw-collector-02,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-08T19:52:03Z,192.168.2.168,fw-collector-03,3306,10.0.1.65,database,application,allow-database-access
2025-04-08T19:52:40Z,192.168.1.111,fw-collector-03,80,104.244.42.65,external,internal,allow-web-http
2025-04-08T19:52:53Z,192.168.1.111,fw-collector-01,443,151.101.193.69,external,internal,allow-web-https
2025-04-08T19:55:19Z,192.168.2.110,fw-collector-02,1433,10.0.0.32,internal,dmz,allow-any-any
2025-04-08T19:55:39Z,192.168.2.153,fw-collector-02,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-08T19:57:02Z,192.168.2.137,fw-collector-03,3306,10.0.1.125,database,application,allow-database-access
2025-04-08T19:57:06Z,192.168.1.111,fw-collector-02,53,172.217.160.78,external,internal,allow-dns
2025-04-08T19:57:12Z,192.168.2.51,fw-collector-01,53,13.107.42.14,external,internal,allow-dns
2025-04-08T19:58:00Z,192.168.2.162,fw-collector-02,3306,10.0.1.102,database,application,allow-database-access
2025-04-08T19:59:01Z,192.168.5.170,fw-collector-02,443,199.232.69.194,external,internal,allow-web-https
2025-04-08T19:59:05Z,192.168.5.82,fw-collector-03,80,151.101.193.69,external,internal,allow-web-http
2025-04-08T19:59:35Z,192.168.2.30,fw-collector-02,3306,10.0.1.138,database,application,allow-database-access
2025-04-08T20:00:18Z,192.168.5.170,fw-collector-02,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T20:00:50Z,192.168.5.229,fw-collector-02,3306,151.101.1.69,internal,external,allow-any-any
2025-04-08T20:00:58Z,192.168.5.82,fw-collector-02,80,151.101.1.69,external,internal,allow-web-http
2025-04-08T20:01:36Z,192.168.2.221,fw-collector-01,3306,10.0.1.69,database,application,allow-database-access
2025-04-08T20:03:15Z,192.168.1.111,fw-collector-03,80,23.185.0.2,external,internal,allow-web-http
2025-04-08T20:05:52Z,192.168.2.110,fw-collector-01,443,142.250.190.46,external,internal,allow-web-https
2025-04-08T20:06:14Z,192.168.2.146,fw-collector-02,443,199.232.69.194,dmz,database,allow-any-any
2025-04-08T20:06:38Z,192.168.5.229,fw-collector-02,53,23.185.0.2,external,internal,allow-dns
2025-04-08T20:07:10Z,192.168.2.38,fw-collector-03,3306,10.0.1.179,database,application,allow-database-access
2025-04-08T20:07:48Z,192.168.5.229,fw-collector-02,80,13.107.42.14,external,internal,allow-web-http
2025-04-08T20:08:44Z,192.168.1.194,fw-collector-03,80,142.250.190.46,external,internal,allow-web-http
2025-04-08T20:10:38Z,192.168.2.183,fw-collector-02,3306,10.0.1.131,database,application,allow-database-access
2025-04-08T20:13:41Z,192.168.2.149,fw-collector-03,3306,10.0.1.132,database,application,allow-database-access
2025-04-08T20:16:50Z,192.168.4.88,fw-collector-02,80,13.107.42.14,external,internal,allow-web-http
2025-04-08T20:17:39Z,192.168.4.88,fw-collector-02,53,23.185.0.2,external,internal,allow-dns
2025-04-08T20:17:52Z,192.168.2.96,fw-collector-01,3306,10.0.1.67,database,application,allow-database-access
2025-04-08T20:18:29Z,192.168.3.246,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T20:19:38Z,192.168.1.111,fw-collector-03,22,10.0.0.245,dmz,internal,allow-ssh
2025-04-08T20:22:18Z,192.168.4.115,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T20:22:22Z,192.168.1.194,fw-collector-01,3306,10.0.0.27,application,internal,allow-any-any
2025-04-08T20:22:44Z,192.168.2.189,fw-collector-01,3306,10.0.1.199,database,application,allow-database-access
2025-04-08T20:23:15Z,192.168.4.88,fw-collector-02,80,13.107.42.14,external,internal,allow-web-http
2025-04-08T20:24:34Z,192.168.5.252,fw-collector-01,22,10.0.0.1,dmz,internal,allow-ssh
2025-04-08T20:24:41Z,192.168.1.114,fw-collector-03,161,13.107.42.14,dmz,external,allow-any-any
2025-04-08T20:27:10Z,192.168.2.112,fw-collector-01,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-08T20:28:46Z,192.168.2.185,fw-collector-03,3306,10.0.1.73,database,application,allow-database-access
2025-04-08T20:29:47Z,192.168.2.112,fw-collector-02,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T20:31:17Z,192.168.2.128,fw-collector-02,3306,10.0.1.217,database,application,allow-database-access
2025-04-08T20:31:46Z,192.168.2.153,fw-collector-02,123,10.0.0.1,database,external,allow-any-any
2025-04-08T20:31:52Z,192.168.2.176,fw-collector-01,3306,10.0.1.126,database,application,allow-database-access
2025-04-08T20:32:14Z,192.168.3.68,fw-collector-03,53,31.13.72.36,external,internal,allow-dns
2025-04-08T20:33:18Z,192.168.3.68,fw-collector-01,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-08T20:35:02Z,192.168.2.153,fw-collector-01,80,104.244.42.65,external,internal,allow-web-http
2025-04-08T20:36:41Z,192.168.5.170,fw-collector-01,22,10.0.0.1,dmz,internal,allow-ssh
2025-04-08T20:37:53Z,192.168.2.70,fw-collector-01,3306,10.0.1.166,database,application,allow-database-access
2025-04-08T20:40:17Z,192.168.5.252,fw-collector-03,443,151.101.1.69,external,internal,allow-web-https
2025-04-08T20:41:47Z,192.168.2.188,fw-collector-03,3306,10.0.1.59,database,application,allow-database-access
2025-04-08T20:43:41Z,192.168.1.218,fw-collector-03,443,104.244.42.65,external,internal,allow-web-https
2025-04-08T20:44:03Z,192.168.2.112,fw-collector-02,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-08T20:45:31Z,192.168.2.51,fw-collector-02,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-08T20:45:52Z,192.168.3.31,fw-collector-03,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-08T20:46:37Z,192.168.2.146,fw-collector-01,443,151.101.193.69,external,internal,allow-web-https
2025-04-08T20:47:31Z,192.168.3.68,fw-collector-02,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-08T20:48:19Z,192.168.2.51,fw-collector-01,3389,10.0.0.151,dmz,internal,allow-rdp
2025-04-08T20:50:18Z,192.168.5.252,fw-collector-02,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-08T20:53:18Z,192.168.2.169,fw-collector-02,3306,10.0.1.21,database,application,allow-database-access
2025-04-08T20:59:51Z,192.168.1.218,fw-collector-01,80,151.101.193.69,external,internal,allow-web-http
2025-04-08T21:00:29Z,192.168.3.68,fw-collector-03,443,31.13.72.36,external,internal,allow-web-https
2025-04-08T21:01:23Z,192.168.2.153,fw-collector-03,80,104.244.42.65,external,internal,allow-web-http
2025-04-08T21:02:16Z,192.168.2.200,fw-collector-01,3306,10.0.1.127,database,application,allow-database-access
2025-04-08T21:06:31Z,192.168.4.238,fw-collector-03,443,151.101.193.69,external,internal,allow-web-https
2025-04-08T21:07:00Z,192.168.4.115,fw-collector-01,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-08T21:08:44Z,192.168.5.170,fw-collector-01,53,52.94.236.248,external,internal,allow-dns
2025-04-08T21:10:33Z,192.168.2.88,fw-collector-03,3306,10.0.1.7,database,application,allow-database-access
2025-04-08T21:11:50Z,192.168.2.145,fw-collector-01,3306,10.0.1.147,database,application,allow-database-access
2025-04-08T21:11:55Z,192.168.1.194,fw-collector-01,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-08T21:12:11Z,192.168.4.88,fw-collector-01,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-08T21:12:30Z,192.168.5.170,fw-collector-02,443,142.250.190.46,external,internal,allow-web-https
2025-04-08T21:13:37Z,192.168.2.110,fw-collector-01,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-08T21:16:34Z,192.168.2.51,fw-collector-03,443,142.250.190.46,external,internal,allow-web-https
2025-04-08T21:16:47Z,192.168.2.153,fw-collector-01,53,52.94.236.248,external,internal,allow-dns
2025-04-08T21:16:51Z,192.168.2.153,fw-collector-03,22,10.0.0.151,dmz,internal,allow-ssh
2025-04-08T21:17:40Z,192.168.3.68,fw-collector-03,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-08T21:17:48Z,192.168.2.82,fw-collector-01,3306,10.0.1.106,database,application,allow-database-access
2025-04-08T21:18:18Z,192.168.2.192,fw-collector-01,3306,10.0.1.4,database,application,allow-database-access
2025-04-08T21:18:40Z,192.168.1.114,fw-collector-01,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-08T21:18:55Z,192.168.5.170,fw-collector-03,443,52.94.236.248,external,internal,allow-web-https
2025-04-08T21:19:03Z,192.168.2.134,fw-collector-02,3306,10.0.1.202,database,application,allow-database-access
2025-04-08T21:23:01Z,192.168.2.110,fw-collector-01,443,142.250.190.46,external,internal,allow-web-https
2025-04-08T21:26:42Z,192.168.5.170,fw-collector-02,80,104.244.42.65,application,internal,allow-any-any
2025-04-08T21:27:37Z,192.168.3.68,fw-collector-03,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T21:28:16Z,192.168.2.51,fw-collector-03,53,31.13.72.36,external,internal,allow-dns
2025-04-08T21:29:35Z,192.168.1.218,fw-collector-02,443,31.13.72.36,external,internal,allow-web-https
2025-04-08T21:29:56Z,192.168.5.252,fw-collector-03,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T21:30:05Z,192.168.2.236,fw-collector-03,3306,10.0.1.230,database,application,allow-database-access
2025-04-08T21:30:14Z,192.168.2.110,fw-collector-02,53,142.250.190.46,external,internal,allow-dns
2025-04-08T21:31:01Z,192.168.1.194,fw-collector-02,80,23.185.0.2,external,internal,allow-web-http
2025-04-08T21:31:20Z,192.168.4.73,fw-collector-02,22,10.0.0.151,dmz,internal,allow-ssh
2025-04-08T21:33:05Z,192.168.4.238,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T21:33:50Z,192.168.3.246,fw-collector-03,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-08T21:35:45Z,192.168.3.68,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T21:36:35Z,192.168.4.88,fw-collector-02,53,151.101.193.69,external,internal,allow-dns
2025-04-08T21:40:07Z,192.168.2.235,fw-collector-01,3306,10.0.1.69,database,application,allow-database-access
2025-04-08T21:40:25Z,192.168.3.246,fw-collector-02,80,13.107.42.14,external,internal,allow-web-http
2025-04-08T21:41:03Z,192.168.2.117,fw-collector-03,3306,10.0.1.87,database,application,allow-database-access
2025-04-08T21:42:46Z,192.168.3.68,fw-collector-03,123,151.101.193.69,application,dmz,allow-any-any
2025-04-08T21:43:20Z,192.168.3.31,fw-collector-02,1433,104.244.42.65,database,external,allow-any-any
2025-04-08T21:43:27Z,192.168.3.31,fw-collector-02,53,172.217.160.78,external,internal,allow-dns
2025-04-08T21:44:03Z,192.168.5.170,fw-collector-03,80,142.250.190.46,external,internal,allow-web-http
2025-04-08T21:44:10Z,192.168.5.252,fw-collector-03,53,151.101.193.69,external,internal,allow-dns
2025-04-08T21:45:11Z,192.168.2.112,fw-collector-03,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-08T21:45:29Z,192.168.3.68,fw-collector-03,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-08T21:45:59Z,192.168.2.110,fw-collector-01,53,31.13.72.36,external,internal,allow-dns
2025-04-08T21:47:12Z,192.168.2.51,fw-collector-02,80,13.107.42.14,external,internal,allow-web-http
2025-04-08T21:48:37Z,192.168.5.170,fw-collector-01,25,151.101.1.69,application,dmz,allow-any-any
2025-04-08T21:49:34Z,192.168.1.111,fw-collector-03,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-08T21:54:50Z,192.168.1.111,fw-collector-02,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-08T21:55:56Z,192.168.3.68,fw-collector-03,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-08T21:57:35Z,192.168.3.68,fw-collector-03,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-08T22:01:35Z,192.168.2.112,fw-collector-03,53,23.185.0.2,external,internal,allow-dns
2025-04-08T22:02:17Z,192.168.2.40,fw-collector-03,3306,10.0.1.79,database,application,allow-database-access
2025-04-08T22:02:21Z,192.168.2.112,fw-collector-01,53,31.13.72.36,external,internal,allow-dns
2025-04-08T22:02:35Z,192.168.2.110,fw-collector-03,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-08T22:03:35Z,192.168.5.82,fw-collector-02,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-08T22:04:37Z,192.168.2.107,fw-collector-01,3306,10.0.1.203,database,application,allow-database-access
2025-04-08T22:04:46Z,192.168.3.31,fw-collector-03,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-08T22:05:02Z,192.168.5.229,fw-collector-01,443,151.101.1.69,external,internal,allow-web-https
2025-04-08T22:05:32Z,192.168.2.112,fw-collector-03,80,13.107.42.14,external,internal,allow-web-http
2025-04-08T22:09:25Z,192.168.5.170,fw-collector-01,80,104.244.42.65,external,internal,allow-web-http
2025-04-08T22:09:28Z,192.168.2.51,fw-collector-01,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-08T22:11:09Z,192.168.3.246,fw-collector-01,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-08T22:11:25Z,192.168.5.229,fw-collector-01,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-08T22:11:43Z,192.168.1.218,fw-collector-03,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T22:12:06Z,192.168.4.88,fw-collector-01,25,10.0.0.27,dmz,internal,allow-any-any
2025-04-08T22:14:45Z,192.168.3.246,fw-collector-01,443,104.244.42.65,external,internal,allow-web-https
2025-04-08T22:16:25Z,192.168.3.246,fw-collector-03,80,13.107.42.14,external,internal,allow-web-http
2025-04-08T22:16:49Z,192.168.3.68,fw-collector-03,80,13.107.42.14,external,internal,allow-web-http
2025-04-08T22:19:32Z,192.168.4.73,fw-collector-02,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-08T22:20:14Z,192.168.2.112,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-08T22:20:15Z,192.168.2.112,fw-collector-03,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-08T22:20:31Z,192.168.4.115,fw-collector-01,443,52.94.236.248,external,internal,allow-web-https
2025-04-08T22:20:59Z,192.168.3.246,fw-collector-03,53,151.101.1.69,external,internal,allow-dns
2025-04-08T22:21:06Z,192.168.2.52,fw-collector-02,3306,10.0.1.165,database,application,allow-database-access
2025-04-08T22:21:25Z,192.168.5.252,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-08T22:22:11Z,192.168.4.88,fw-collector-01,80,142.250.190.46,external,internal,allow-web-http
2025-04-08T22:22:13Z,192.168.5.82,fw-collector-03,1433,151.101.1.69,dmz,internal,allow-any-any
2025-04-08T22:23:17Z,192.168.3.246,fw-collector-01,53,13.107.42.14,external,internal,allow-dns
2025-04-08T22:23:52Z,192.168.2.41,fw-collector-02,3306,10.0.1.164,database,application,allow-database-access
